"","water_yr","Station","combo_name","Date","tempC","DO..mg.L.","DO_sat....","Biochemical.Oxygen.Demand..mg.L.","pH..si.","Total.Solids..mg.L.","Ammonia..mg.L.","Nitrate.as.N.mg.L.","Total.Phosphorus..mg.L.","ecoli..MPN.","fecal.coliform..MPN.","temp_si","temp_cond","bod_si","bod_cond","ph_si","ph_cond","n_si","n_cond","p_si","p_cond","do_si","do_cond","ts_si","ts_cond","ecoli_si","fec_si","bact_si","bact_cond","owqi","owqi_cond"
"303","2013","10728","MAL  Willow Creek at RR Xing east of Vale","2/13/13","5.6","11.9","101","2.6","8.5","803","0.08","3.98","0.42","228",NA,"100","Excellent","60","Poor","77","Poor","10","Very Poor","10","Very Poor","99","Excellent","64","Poor","76",NA,"76","Poor","19","Very Poor"
"304","2013","33266","MAL  Willow Creek north of Jamieson OR","2/13/13","5.4","13","110","2.5","8.6","623","0.012","1.44","0.28","44",NA,"100","Excellent","61","Poor","73","Poor","51","Very Poor","10","Very Poor","89","Good","73","Poor","97",NA,"97","Excellent","27","Very Poor"
"305","2013","11494","POW  Burnt R ds Huntington","2/13/13","3.1","12.6","100","2.7","8.4","359","0.053","0.329","0.16","16",NA,"100","Excellent","58","Very Poor","81","Fair","84","Fair","52","Very Poor","100","Excellent","89","Good","98",NA,"98","Excellent","76","Poor"
"306","2013","11043","MAL  Bully Creek at HWY 20 (Vale)","2/13/13","7.1","13.5","119","2.4","8.4","615","0.044","1.75","0.36","61",NA,"100","Excellent","62","Poor","81","Fair","44","Very Poor","10","Very Poor","80","Fair","73","Poor","94",NA,"94","Excellent","26","Very Poor"
"307","2013","11480","MAL  Malheur R at Little Valley","2/13/13","6.9","14","124","2.8","8.7","366","0.039","0.221","0.22","10",NA,"100","Excellent","57","Very Poor","70","Poor","89","Good","34","Very Poor","75","Poor","88","Good","98",NA,"98","Excellent","63","Poor"
"308","2013","11479","JOHN_D  John Day R us Dayville","2/14/13","3.7","12.5","101","1.8","8.3","164","0.015","0.027","0.06","24",NA,"100","Excellent","70","Poor","86","Good","98","Excellent","82","Fair","99","Excellent","91","Excellent","98",NA,"98","Excellent","89","Good"
"309","2013","11386","JOHN_D  John Day R at HWY 206","2/14/13","5.4","13.4","107","2.3","8.4","139","0.005","0.003","0.03","1",NA,"100","Excellent","63","Poor","81","Fair","100","Excellent","91","Excellent","92","Excellent","94","Excellent","98",NA,"98","Excellent","87","Good"
"310","2013","11020","JOHN_D  S Fk John Day R at Dayville","2/14/13","3.7","12.7","103","1.2","8.4","204","0.005","0.011","0.02","4",NA,"100","Excellent","79","Poor","81","Fair","99","Excellent","94","Excellent","96","Excellent","86","Good","98",NA,"98","Excellent","91","Excellent"
"311","2013","11017","JOHN_D  N Fk John Day R at Kimberly","2/14/13","2.3","13.3","102","2.5","8.2","113","0.005","0.003","0.02","2",NA,"100","Excellent","61","Poor","90","Excellent","100","Excellent","94","Excellent","98","Excellent","98","Excellent","98",NA,"98","Excellent","89","Good"
"312","2013","11478","JOHN_D  John Day R at Service Creek","2/14/13","3.6","13.2","103","2.2","8.3","141","0.005","0.003","0.03","5",NA,"100","Excellent","65","Poor","86","Good","100","Excellent","91","Excellent","96","Excellent","94","Excellent","98",NA,"98","Excellent","88","Good"
"313","2013","10459","WIL_LWR  Tualatin R at HWY 210 (Scholls)","2/20/13","7.1","10.9","90","2.3","7.5","116","0.443","1.44","0.25","40",NA,"100","Excellent","63","Poor","100","Excellent","42","Very Poor","25","Very Poor","100","Excellent","67","Poor","97",NA,"97","Excellent","51","Very Poor"
"314","2013","10458","WIL_LWR  Tualatin R at Elsner Rd","2/20/13","7.3","10.3","85","2.5","7.4","116","0.668","1.76","0.29","23",NA,"100","Excellent","61","Poor","100","Excellent","33","Very Poor","10","Very Poor","99","Excellent","67","Poor","98",NA,"98","Excellent","26","Very Poor"
"315","2013","10929","WIL_MID  N Yamhill R at Poverty Bend Rd","2/20/13","6.8","12.2","100","1.1","7.6","77","0.042","0.346","0.03","12",NA,"100","Excellent","80","Fair","100","Excellent","84","Fair","91","Excellent","100","Excellent","82","Fair","98",NA,"98","Excellent","91","Excellent"
"316","2013","10480","WIL_LWR  Beaverton Creek at 216th (Orenco)","2/20/13","6.2","11","89","1.3","7.8","138","0.027","0.638","0.09","52",NA,"100","Excellent","77","Poor","100","Excellent","74","Poor","73","Poor","100","Excellent","59","Very Poor","95",NA,"95","Excellent","81","Fair"
"317","2013","10461","WIL_LWR  Tualatin R at Rood Bridge","2/20/13","6.4","11.4","92","2.2","7.5","92","0.068","0.684","0.11","20",NA,"100","Excellent","65","Poor","100","Excellent","71","Poor","67","Poor","100","Excellent","76","Poor","98",NA,"98","Excellent","80","Fair"
"318","2013","10469","WIL_LWR  Fanno Creek at Bonita Rd (Tigard)","2/20/13","6.9","11.3","92","2","7.8","163","0.011","0.578","0.09","56",NA,"100","Excellent","67","Poor","100","Excellent","76","Poor","73","Poor","100","Excellent","52","Very Poor","95",NA,"95","Excellent","77","Poor"
"319","2013","10363","WIL_MID  Yamhill R at Dayton","2/20/13","6.9","12","98","1.4","7.6","79","0.016","0.572","0.04","31",NA,"100","Excellent","76","Poor","100","Excellent","76","Poor","88","Good","100","Excellent","81","Fair","98",NA,"98","Excellent","88","Good"
"320","2013","10456","WIL_LWR  Tualatin R at Boones Ferry Rd","2/20/13","7.9","10.3","86","2.8","7.4","123","0.836","1.92","0.23","16",NA,"100","Excellent","57","Very Poor","100","Excellent","28","Very Poor","31","Very Poor","99","Excellent","64","Poor","98",NA,"98","Excellent","50","Very Poor"
"321","2013","10948","WIL_MID  S Yamhill R at HWY 99W","2/20/13","6.9","12.1","99","1","7.6","69","0.02","0.44","0.03","16",NA,"100","Excellent","82","Fair","100","Excellent","81","Fair","91","Excellent","100","Excellent","86","Good","98",NA,"98","Excellent","91","Excellent"
"322","2013","10616","COL  Columbia R at Marker 47 (us Willamette)","2/21/13","4.9","13.1","101","1","8.2","116","0.005","0.42","0.03","0.5",NA,"100","Excellent","82","Fair","90","Excellent","82","Fair","91","Excellent","99","Excellent","67","Poor","98",NA,"98","Excellent","86","Good"
"323","2013","10332","WIL_LWR  Willamette R at SP&S RR  Bridge (Portland)","2/21/13","7.5","12.2","101","1.4","7.6","61","0.053","0.544","0.08","37",NA,"100","Excellent","76","Poor","100","Excellent","76","Poor","76","Poor","99","Excellent","89","Good","97",NA,"97","Excellent","87","Good"
"324","2013","10611","WIL_LWR  Willamette R at Hawthorne Bridge","2/21/13","7.1","12.2","100","1.2","7.5","64","0.059","0.525","0.06","6",NA,"100","Excellent","79","Poor","100","Excellent","76","Poor","82","Fair","100","Excellent","88","Good","98",NA,"98","Excellent","89","Good"
"325","2013","10801","WIL_LWR  Swan Island Channel (Willamette R)","2/21/13","7.8","11.7","97","1.3","7.3","65","0.042","0.558","0.13","16",NA,"100","Excellent","77","Poor","100","Excellent","76","Poor","61","Poor","100","Excellent","87","Good","98",NA,"98","Excellent","84","Fair"
"326","2013","11201","WIL_LWR  Columbia Slough at Landfill Rd","2/21/13","8.6","11","94","2","7.4","201","0.033","2.72","0.15","26",NA,"100","Excellent","67","Poor","100","Excellent","28","Very Poor","55","Very Poor","100","Excellent","43","Very Poor","98",NA,"98","Excellent","54","Very Poor"
"327","2013","10917","WIL_MID  Pudding R at HWY 99E (Aurora)","2/25/13","7.1","11.9","97","1.7","7.4","95","0.028","1.52","0.09","115",NA,"100","Excellent","71","Poor","100","Excellent","49","Very Poor","73","Poor","100","Excellent","75","Poor","88",NA,"88","Good","75","Poor"
"328","2013","10640","WIL_MID  Pudding R at HWY 211 (Woodburn)","2/25/13","6.8","12","98","1.7","7.4","86","0.048","1.54","0.08","60",NA,"100","Excellent","71","Poor","100","Excellent","48","Very Poor","76","Poor","100","Excellent","78","Poor","94",NA,"94","Excellent","76","Poor"
"329","2013","10637","WIL_MID  Mollala R at Canby","2/25/13","6.5","12.9","104","1.6","7.6","57","0.005","0.318","0.02","40",NA,"100","Excellent","73","Poor","100","Excellent","86","Good","94","Excellent","95","Excellent","91","Excellent","97",NA,"97","Excellent","91","Excellent"
"330","2013","13070","WIL_LWR  Clackamas R at McIver Park (Upper Boat Ramp)","2/25/13","5.3","12.8","101","1.8","7.6","51","0.012","0.016","0.02","0.5",NA,"100","Excellent","70","Poor","100","Excellent","99","Excellent","94","Excellent","99","Excellent","94","Excellent","98",NA,"98","Excellent","92","Excellent"
"331","2013","11233","WIL_LWR  Clackamas R at High Rocks","2/25/13","5.8","12.5","99","1.6","7.6","57","0.005","0.131","0.02","17",NA,"100","Excellent","73","Poor","100","Excellent","94","Excellent","94","Excellent","100","Excellent","91","Excellent","98",NA,"98","Excellent","92","Excellent"
"332","2013","14008","WIL_LWR  Clackamas R at Memaloose Rd","2/25/13","5.1","12.9","103","1.4","7.7","62","0.005","0.006","0.03","0.5",NA,"100","Excellent","76","Poor","100","Excellent","99","Excellent","91","Excellent","96","Excellent","89","Good","98",NA,"98","Excellent","93","Excellent"
"333","2013","11321","WIL_LWR  Johnson Creek at SE 17th Ave. (Portland)","2/25/13","7.8","11.6","97","1.6","7.7","120","0.005","2.59","0.07","166",NA,"100","Excellent","73","Poor","100","Excellent","30","Very Poor","79","Poor","100","Excellent","65","Poor","82",NA,"82","Fair","61","Poor"
"334","2013","10555","WIL_MID  Willamette R at Salem","2/26/13","7","12.1","99","1.8","7.6","70","0.021","0.368","0.05","28",NA,"100","Excellent","70","Poor","100","Excellent","84","Fair","85","Good","100","Excellent","85","Good","98",NA,"98","Excellent","88","Good"
"335","2013","10373","WIL_UPR  Mary's R at HWY 99W (Corvallis)","2/26/13","7.3","12","99","2.3","7.5","107","0.095","0.44","0.09","89",NA,"100","Excellent","63","Poor","100","Excellent","78","Poor","73","Poor","100","Excellent","70","Poor","91",NA,"91","Excellent","81","Fair"
"336","2013","10352","WIL_UPR  Willamette R at Corvallis","2/26/13","7.3","12.3","101","1.7","7.6","74","0.026","0.234","0.05","18",NA,"100","Excellent","71","Poor","100","Excellent","89","Good","85","Good","99","Excellent","83","Fair","98",NA,"98","Excellent","89","Good"
"337","2013","10366","WIL_MID  S Santiam R at HWY 226 (Crabtree)","2/26/13","6.5","13.1","107","1.8","7.6","48","0.005","0.124","0.02","23",NA,"100","Excellent","70","Poor","100","Excellent","94","Excellent","94","Excellent","92","Excellent","96","Excellent","98",NA,"98","Excellent","91","Excellent"
"338","2013","10792","WIL_MID  N Santiam R at Greens Bridge","2/26/13","6.2","13.8","111","2.4","8","47","0.005","0.121","0.02","0.5",NA,"100","Excellent","62","Poor","100","Excellent","94","Excellent","94","Excellent","88","Good","96","Excellent","98",NA,"98","Excellent","88","Good"
"339","2013","10344","WIL_MID  Willamette R at Wheatland Ferry","2/26/13","6.9","12.2","99","1.9","7.6","74","0.059","0.415","0.06","18",NA,"100","Excellent","68","Poor","100","Excellent","80","Fair","82","Fair","100","Excellent","83","Fair","98",NA,"98","Excellent","87","Good"
"340","2013","11182","WIL_UPR  Calapooia Creek at HWY 99E","2/26/13","7","12.2","100","1.4","7.5","88","0.026","0.603","0.05","44",NA,"100","Excellent","76","Poor","100","Excellent","75","Poor","85","Good","100","Excellent","77","Poor","97",NA,"97","Excellent","87","Good"
"341","2013","11180","WIL_UPR  Calapooia R at Queens Rd (Albany)","2/26/13","7.1","11.9","98","2.1","7.6","118","0.06","0.916","0.1","125",NA,"100","Excellent","66","Poor","100","Excellent","64","Poor","70","Poor","100","Excellent","66","Poor","87",NA,"87","Good","77","Poor"
"342","2013","36875","WIL_MID  Luckiamute River at Buena Vista Rd","2/26/13","7.1","11.9","98","1.7","7.4","89","0.016","0.596","0.06","68",NA,"100","Excellent","71","Poor","100","Excellent","75","Poor","82","Fair","100","Excellent","77","Poor","93",NA,"93","Excellent","85","Good"
"343","2013","10386","WIL_UPR  Middle Fk Willamette R at Jasper Bridge","2/27/13","6.8","12.9","101","1.1","7.8","66","0.005","0.013","0.03","4",NA,"100","Excellent","80","Fair","100","Excellent","99","Excellent","91","Excellent","99","Excellent","87","Good","98",NA,"98","Excellent","93","Excellent"
"344","2013","10663","WIL_UPR Mohawk R. at Hill Rd.","2/27/13","6.6","12","98","1.1","7.3","55","0.005","0.118","0.02","4",NA,"100","Excellent","80","Fair","100","Excellent","94","Excellent","94","Excellent","100","Excellent","92","Excellent","98",NA,"98","Excellent","94","Excellent"
"345","2013","10355","WIL_UPR  Willamette R at HWY 99E (Harrisburg)","2/27/13","6.7","12.1","98","1.5","7.6","63","0.025","0.092","0.03","4",NA,"100","Excellent","74","Poor","100","Excellent","95","Excellent","91","Excellent","100","Excellent","88","Good","98",NA,"98","Excellent","92","Excellent"
"346","2013","10376","WIL_UPR  McKenzie R at Coburg Rd","2/27/13","6.5","12.3","100","1.2","7.6","54","0.005","0.041","0.03","2",NA,"100","Excellent","79","Poor","100","Excellent","98","Excellent","91","Excellent","100","Excellent","93","Excellent","98",NA,"98","Excellent","94","Excellent"
"347","2013","10359","WIL_UPR  Willamette R at HWY 126 (Springfield)","2/27/13","7.1","12.7","105","1.4","7.7","70","0.005","0.079","0.03","7",NA,"100","Excellent","76","Poor","100","Excellent","96","Excellent","91","Excellent","94","Excellent","85","Good","98",NA,"98","Excellent","91","Excellent"
"348","2013","36788","WIL_UPR  Amazon Creek at High Pass Rd","2/27/13","8.4","10.6","90","2","7.8","171","0.005","1.68","0.11","13",NA,"100","Excellent","67","Poor","100","Excellent","46","Very Poor","67","Poor","100","Excellent","50","Very Poor","98",NA,"98","Excellent","68","Poor"
"349","2013","11140","WIL_UPR  Long Tom R at Stow Pit Rd (Monroe)","2/27/13","7.3","11.8","97","1.7","7.5","105","0.036","0.67","0.07","28",NA,"100","Excellent","71","Poor","100","Excellent","72","Poor","79","Poor","100","Excellent","71","Poor","98",NA,"98","Excellent","83","Fair"
"350","2013","11275","WIL_UPR  Coast Fk Willamette R at Mt. Pisgah Park","2/27/13","7.1","12.4","103","1.1","7.6","65","0.012","0.128","0.04","14",NA,"100","Excellent","80","Fair","100","Excellent","94","Excellent","88","Good","96","Excellent","87","Good","98",NA,"98","Excellent","92","Excellent"
"351","2013","10662","WIL_UPR  McKenzie R at Hendricks Bridge","2/28/13","7.3","12","100","1.3","7.4","53","0.005","0.039","0.04","2",NA,"100","Excellent","77","Poor","100","Excellent","98","Excellent","88","Good","100","Excellent","93","Excellent","98",NA,"98","Excellent","93","Excellent"
"352","2013","12559","WIL_MID  N Santiam R at Coopers Ridge Rd","2/28/13","5.2","12.5","104","1","7.7","60","0.005","0.003","0.03","0.5",NA,"100","Excellent","82","Fair","100","Excellent","100","Excellent","91","Excellent","95","Excellent","90","Excellent","98",NA,"98","Excellent","94","Excellent"
"353","2013","12552","WIL_UPR  McKenzie R at McKenzie Bridge","2/28/13","6.1","12.3","103","0.9","7.7","54","0.005","0.007","0.04","0.5",NA,"100","Excellent","84","Fair","100","Excellent","99","Excellent","88","Good","96","Excellent","93","Excellent","98",NA,"98","Excellent","94","Excellent"
"354","2013","12553","WIL_MID  N Santiam R at Gates School Rd","2/28/13","6","12.9","106","1.7","7.6","49","0.005","0.015","0.02","27",NA,"100","Excellent","71","Poor","100","Excellent","99","Excellent","94","Excellent","93","Excellent","95","Excellent","98",NA,"98","Excellent","92","Excellent"
"355","2013","10391","MID_CST  Siletz R 5 miles ds Siletz","3/4/13","7.7","12.5","106","1.5","7.3","31","0.005","0.542","0.02","1",NA,"100","Excellent","74","Poor","100","Excellent","78","Poor","94","Excellent","93","Excellent","100","Excellent","98",NA,"98","Excellent","90","Excellent"
"356","2013","33642","MID_CST  Siuslaw R at Tide Wayside","3/4/13","7.1","12.6","104","1.4","7.5","31","0.005","0.35","0.01","10",NA,"100","Excellent","76","Poor","100","Excellent","85","Good","97","Excellent","95","Excellent","100","Excellent","98",NA,"98","Excellent","93","Excellent"
"357","2013","33644","N_CST  North Beaver at Ona Grange","3/4/13","8.3","11.7","99","1.4","7","44","0.005","0.832","0.03","3",NA,"100","Excellent","76","Poor","100","Excellent","68","Poor","91","Excellent","100","Excellent","97","Excellent","98",NA,"98","Excellent","88","Good"
"358","2013","11263","MID_CST  Alsea R at Thissell Rd","3/4/13","8.1","12.5","105","1.4","7.5","35","0.005","0.422","0.02","4",NA,"100","Excellent","76","Poor","100","Excellent","82","Fair","94","Excellent","94","Excellent","100","Excellent","98",NA,"98","Excellent","92","Excellent"
"359","2013","11476","MID_CST  Yaquina R ds Chitwood","3/4/13","8.6","12.4","105","1.4","7.3","41","0.005","1.17","0.02","4",NA,"100","Excellent","76","Poor","100","Excellent","58","Very Poor","94","Excellent","94","Excellent","99","Excellent","98",NA,"98","Excellent","85","Good"
"360","2013","10521","N_CST  Necanicum R at Forest Lake RV Camp","3/5/13","7.5","12.1","101","1.7","7","32","0.005","0.49","0.01","9",NA,"100","Excellent","71","Poor","100","Excellent","80","Fair","97","Excellent","99","Excellent","100","Excellent","98",NA,"98","Excellent","91","Excellent"
"361","2013","10523","N_CST  Nestucca R at Cloverdale","3/5/13","6.9","12","99","0.9","7.4","51","0.005","0.798","0.03","22",NA,"100","Excellent","84","Fair","100","Excellent","69","Poor","91","Excellent","100","Excellent","91","Excellent","98",NA,"98","Excellent","89","Good"
"362","2013","10812","N_CST  Skipanon R at HWY 101","3/5/13","8.8","10.1","87","2.8","6.8","92","0.036","0.354","0.06","21",NA,"100","Excellent","57","Very Poor","90","Excellent","84","Fair","82","Fair","99","Excellent","63","Poor","98",NA,"98","Excellent","79","Poor"
"363","2013","13421","N_CST  Wilson R at HWY 101","3/5/13","6.8","12.2","100","1.2","7.4","46","0.005","0.527","0.02","11",NA,"100","Excellent","79","Poor","100","Excellent","78","Poor","94","Excellent","100","Excellent","95","Excellent","98",NA,"98","Excellent","92","Excellent"
"364","2013","13411","N_CST  Miami R at Moss Creek Rd","3/5/13","8.2","11.7","100","1.7","7.2","45","0.005","0.916","0.02","59",NA,"100","Excellent","71","Poor","100","Excellent","65","Poor","94","Excellent","100","Excellent","96","Excellent","95",NA,"95","Excellent","87","Good"
